0.00945544,2.59681e-14,5.52266e-12,2.2783e-14,0.000586371,-3.10773e-14,-0.000254099
0.00986473,2.69262e-14,5.83382e-12,2.34894e-14,0.000660061,-3.21373e-14,-0.000149441
0.0102771,2.78677e-14,6.15396e-12,2.40487e-14,0.000736469,-3.32053e-14,-0.000372877
0.010692,2.88537e-14,6.47713e-12,2.47682e-14,0.00081843,-3.42634e-14,-0.000248517
0.0111094,2.98175e-14,6.80948e-12,2.53164e-14,0.000902779,-3.53261e-14,-0.000508851
0.0115286,3.08304e-14,7.14407e-12,2.6053e-14,0.000992851,-3.63703e-14,-0.000360267
0.0119485,3.18558e-14,8.19729e-06,2.68749e-14,0.0010773,-3.74917e-14,-0.0006609
0.0123705,3.28712e-14,8.19729e-06,2.74875e-14,0.00117761,-3.84467e-14,-0.000486651
0.0127904,3.39792e-14,3.04336e-05,2.8737e-14,0.00125789,-3.96856e-14,-0.000828087
0.0132137,3.49752e-14,3.04336e-05,2.90987e-14,0.00137072,-4.04945e-14,-0.000629255
0.0136319,3.61691e-14,6.9293e-05,3.08097e-14,0.00144571,-4.18696e-14,-0.00100996
0.0140551,3.71332e-14,6.9293e-05,3.08505e-14,0.00157247,-4.25022e-14,-0.000789042
0.0144702,3.84131e-14,0.000126283,3.30386e-14,0.00164153,-4.40195e-14,-0.00120618
0.0148923,3.93372e-14,0.000126283,3.27189e-14,0.00178299,-4.44519e-14,-0.00096681
0.0153032,4.07041e-14,0.00020214,3.53944e-14,0.00184586,-4.61347e-14,-0.00141647
0.0157232,4.15844e-14,0.00020214,3.46993e-14,0.00200239,-4.63636e-14,-0.00116324
0.0161291,4.30355e-14,0.000297066,3.7854e-14,0.00205904,-4.81958e-14,-0.00164057
0.0165462,4.38678e-14,0.000297066,3.67756e-14,0.00223067,-4.81912e-14,-0.00137893
0.0169462,4.54006e-14,0.000410874,4.04011e-14,0.00228127,-5.01667e-14,-0.00187819
0.0173597,4.61831e-14,0.000410874,3.89446e-14,0.00246782,-4.99154e-14,-0.00161445
0.0177533,4.77948e-14,0.00054311,4.30276e-14,0.00251265,-5.20231e-14,-0.00212901
0.0181624,4.85265e-14,0.00054311,4.12044e-14,0.00271378,-5.15137e-14,-0.0018703
0.0185491,5.0214e-14,0.00069312,4.57288e-14,0.00275321,-5.37403e-14,-0.00239265
0.0189533,5.08944e-14,0.00069312,4.35546e-14,0.00296846,-5.29627e-14,-0.00214704
0.0193325,5.26547e-14,0.000860112,4.85027e-14,0.00300294,-5.52927e-14,-0.00266866
0.0197313,5.32838e-14,0.000860112,4.59957e-14,0.00323178,-5.42382e-14,-0.00244519
0.0201025,5.51137e-14,0.00104319,5.13486e-14,0.0032618,-5.66547e-14,-0.0029565
0.0204954,5.56917e-14,0.00104319,4.8527e-14,0.00350363,-5.53128e-14,-0.00276533
0.0208584,5.75881e-14,0.00124138,5.42671e-14,0.00352973,-5.78009e-14,-0.00325549
0.0212448,5.8115e-14,0.00124138,5.11534e-14,0.00378389,-5.61685e-14,-0.0031081
0.0215992,6.0075e-14,0.00145365,5.72588e-14,0.00380665,-5.87083e-14,-0.00356486
0.0219788,6.05513e-14,0.00145365,5.38735e-14,0.00407244,-5.6778e-14,-0.0034742
0.0223243,6.25709e-14,0.00167891,6.03195e-14,0.00409247,-5.93385e-14,-0.00388369
0.0226966,6.29971e-14,0.00167891,5.66808e-14,0.00436916,-5.71027e-14,-0.00386442
0.023033,6.50755e-14,0.00191604,6.34571e-14,0.00438709,-5.9691e-14,-0.00421088
0.0233977,6.54516e-14,0.00191604,5.95903e-14,0.00467393,-5.71483e-14,-0.0042797
0.0237248,6.75849e-14,0.00216387,6.66713e-14,0.00469043,-5.97325e-14,-0.00454517
0.0240815,6.79115e-14,0.00216387,6.25957e-14,0.00498663,-5.68786e-14,-0.00472108
0.0243991,7.00969e-14,0.0024212,6.99606e-14,0.00500242,-5.94393e-14,-0.00488505
0.0247474,7.03745e-14,0.0024212,6.56949e-14,0.00530716,-5.62707e-14,-0.00518981
0.0250554,7.26092e-14,0.00268677,7.33225e-14,0.00532297,-5.87878e-14,-0.0052288
0.0253952,7.28369e-14,0.00268677,6.88735e-14,0.0056354,-5.52762e-14,-0.00568734
0.0256934,7.51182e-14,0.00295929,7.67447e-14,0.00565204,-5.77322e-14,-0.0055744
0.0260243,7.52982e-14,0.00295929,7.21393e-14,0.00597126,-5.39013e-14,-0.00621538
0.0263127,7.76238e-14,0.00323741,8.02272e-14,0.00598958,-5.62724e-14,-0.00591951
0.0266346,7.77589e-14,0.00323741,7.54906e-14,0.00631468,-5.21516e-14,-0.00677595
0.026913,8.01253e-14,0.00351972,8.37834e-14,0.00633559,-5.44234e-14,-0.00626143
0.0272257,8.02142e-14,0.00351972,7.8922e-14,0.00666559,-4.99865e-14,-0.0073714
0.0274942,8.26187e-14,0.00380473,8.7399e-14,0.00669008,-5.21401e-14,-0.00659702
0.0277975,8.26624e-14,0.00380473,8.24262e-14,0.00702395,-4.73897e-14,-0.00800453
0.0280562,8.51022e-14,0.00409088,9.10645e-14,0.00705311,-4.94031e-14,-0.00692264
0.0283499,8.51019e-14,0.00409088,8.59861e-14,0.00738976,-4.43399e-14,-0.00867862
0.0285988,8.75745e-14,0.00437649,9.47622e-14,0.00742477,-4.61921e-14,-0.00723408
0.0288829,8.753e-14,0.00437649,8.95991e-14,0.00776303,-4.08255e-14,-0.00939755
0.029122,9.00326e-14,0.00465978,9.84927e-14,0.00780521,-4.2495e-14,-0.00752647
0.0293965,8.99449e-14,0.00465978,9.32497e-14,0.00814383,-3.68307e-14,-0.0101659
0.029626,9.24741e-14,0.0049388,1.02249e-13,0.00819465,-3.83026e-14,-0.00779416
0.0298908,9.23438e-14,0.0049388,9.69332e-14,0.00853227,-3.2349e-14,-0.0109889
0.030111,9.48966e-14,0.00521146,1.06019e-13,0.00859336,-3.36021e-14,-0.00803061
0.0303661,9.47238e-14,0.00521146,1.00637e-13,0.0089285,-2.73716e-14,-0.011873
0.0305772,9.72978e-14,0.00547546,1.0979e-13,0.0090017,-2.83844e-14,-0.00822822
0.0308226,9.70823e-14,0.00547546,1.04338e-13,0.00933274,-2.18816e-14,-0.0128256
0.0310249,9.96748e-14,0.00572825,1.13538e-13,0.00942014,-2.26302e-14,-0.00837819
0.0312608,9.94151e-14,0.00572825,1.08002e-13,0.0097453,-1.58425e-14,-0.0138552
0.0314547,1.02024e-13,0.00596704,1.17233e-13,0.00984926,-1.63039e-14,-0.00847032
0.0316812,1.0172e-13,0.00596704,1.11619e-13,0.0101665,-9.27873e-15,-0.0149722
0.0318671,1.04342e-13,0.0061887,1.2086e-13,0.0102898,-9.40721e-15,-0.00849274
0.0320843,1.03993e-13,0.0061887,1.15162e-13,0.010597,-2.17328e-15,-0.0161883
0.0322628,1.06628e-13,0.00638971,1.24412e-13,0.0107425,-1.98734e-15,-0.00843168
0.0324711,1.06231e-13,0.00638971,1.186e-13,0.0110372,5.45526e-15,-0.0175177
0.0326431,1.08861e-13,0.00656108,1.2781e-13,0.0112143,6.1431e-15,-0.00857844
0.0328448,1.08356e-13,0.00656141,1.21348e-13,0.0114904,1.35166e-14,-0.01767
0.0330128,1.10916e-13,0.00670645,1.30226e-13,0.0116816,1.48045e-14,-0.00874419
0.0332007,1.10756e-13,0.00673939,1.25657e-13,0.011914,2.17629e-14,-0.0178351
0.0333714,1.12794e-13,0.00680452,1.31834e-13,0.0121811,2.48282e-14,-0.00893757
0.0335272,1.13776e-13,0.00698389,1.33285e-13,0.0122559,2.89465e-14,-0.0180002
0.0336918,1.15183e-13,0.00698389,1.36392e-13,0.012612,3.53232e-14,-0.00913268
0.0338181,1.16945e-13,0.00725495,1.41813e-13,0.012612,3.75045e-14,-0.0181856
0.0339648,1.18092e-13,0.00725495,1.43736e-13,0.0130001,4.54188e-14,-0.00933353
0.0340716,1.19874e-13,0.00754957,1.49191e-13,0.0130001,4.73893e-14,-0.0183942
0.0342036,1.20836e-13,0.00754957,1.50242e-13,0.0134081,5.58015e-14,-0.00955475
0.0342948,1.22632e-13,0.00785858,1.55705e-13,0.0134081,5.77309e-14,-0.0186233
0.0344142,1.23477e-13,0.00785858,1.5625e-13,0.0138281,6.65541e-14,-0.0097947
0.0344924,1.25283e-13,0.0081762,1.61713e-13,0.0138281,6.85379e-14,-0.0188712
0.0346004,1.26053e-13,0.0081762,1.61982e-13,0.0142554,7.77147e-14,-0.0100524
0.034667,1.27867e-13,0.00849877,1.67419e-13,0.0142554,7.98295e-14,-0.0191369
0.0347646,1.2859e-13,0.00849877,1.67556e-13,0.0146867,8.93212e-14,-0.0103271
0.0348206,1.30408e-13,0.00882394,1.72959e-13,0.0146867,9.1608e-14,-0.0194197
0.0349082,1.31103e-13,0.00882394,1.73054e-13,0.0151202,1.01387e-13,-0.0106184
0.0349544,1.32924e-13,0.00915018,1.78412e-13,0.0151202,1.03871e-13,-0.0197191
0.0350324,1.33603e-13,0.00915018,1.78524e-13,0.0155545,1.13918e-13,-0.010926
0.0350691,1.35425e-13,0.00947647,1.83829e-13,0.0155545,1.16615e-13,-0.0200348
0.0351378,1.36095e-13,0.00947647,1.83994e-13,0.0159886,1.26912e-13,-0.0112497
0.0351655,1.37918e-13,0.0098021,1.89238e-13,0.0159886,1.29834e-13,-0.0203666
0.0352249,1.38584e-13,0.0098021,1.89479e-13,0.0164221,1.40369e-13,-0.0115894
0.0352438,1.40406e-13,0.0101266,1.94657e-13,0.0164221,1.43516e-13,-0.0207142
0.0352943,1.41074e-13,0.0101266,1.94992e-13,0.0168543,1.54276e-13,-0.0119447
0.0353046,1.42895e-13,0.0104495,2.00088e-13,0.0168543,1.57659e-13,-0.0210775
0.0353462,1.43567e-13,0.0104495,2.00527e-13,0.0172849,1.68633e-13,-0.0123156
0.0353481,1.45386e-13,0.0107705,2.0553e-13,0.0172849,1.72255e-13,-0.0214564
0.0353811,1.46066e-13,0.0107705,2.0608e-13,0.0177137,1.83433e-13,-0.0127019
0.0353811,1.47656e-13,0.0110782,2.09501e-13,0.0177137,1.87138e-13,-0.0218493
0.0354095,1.4845e-13,0.0110782,2.10671e-13,0.0181312,1.98374e-13,-0.0130988
0.0354095,1.49901e-13,0.0113703,2.13149e-13,0.0181312,2.02363e-13,-0.0222521
0.0354347,1.50835e-13,0.0113703,2.15046e-13,0.0185355,2.13618e-13,-0.0135043
0.0354347,1.52194e-13,0.011648,2.16918e-13,0.0185355,2.17946e-13,-0.0226632
0.035457,1.53261e-13,0.011648,2.19495e-13,0.0189278,2.29222e-13,-0.0139179
0.035457,1.54533e-13,0.0119124,2.20798e-13,0.0189278,2.33871e-13,-0.0230818
0.0354765,1.55726e-13,0.0119124,2.24012e-13,0.019309,2.45172e-13,-0.0143389
0.0354765,1.5692e-13,0.0121619,2.24836e-13,0.019313,2.50206e-13,-0.0235085
0.0354932,1.58226e-13,0.0121619,2.28604e-13,0.0196841,2.61474e-13,-0.0147679
0.0354932,1.59347e-13,0.012393,2.29028e-13,0.0196982,2.67001e-13,-0.0239445
0.0355072,1.60758e-13,0.012393,2.33268e-13,0.0200599,2.78081e-13,-0.0152063
0.0355072,1.61796e-13,0.012606,2.33281e-13,0.0200841,2.84074e-13,-0.0243899
0.0355184,1.63304e-13,0.012606,2.37963e-13,0.0204366,2.95019e-13,-0.015654
0.0355184,1.64263e-13,0.0128013,2.3755e-13,0.0204707,3.01481e-13,-0.0248443
0.035527,1.65868e-13,0.0128013,2.42662e-13,0.0208143,3.12288e-13,-0.0161108
0.035527,1.66749e-13,0.0129794,2.41825e-13,0.020858,3.19214e-13,-0.0253076
0.0355329,1.68451e-13,0.0129794,2.47355e-13,0.0211928,3.29877e-13,-0.0165763
0.0355329,1.69253e-13,0.0131407,2.46118e-13,0.0212459,3.37255e-13,-0.0257795
0.0355363,1.7105e-13,0.0131407,2.52053e-13,0.0215722,3.47771e-13,-0.0170504
0.0355363,1.71776e-13,0.0132856,2.50437e-13,0.0216344,3.55592e-13,-0.0262599
0.0355372,1.73666e-13,0.0132856,2.56762e-13,0.0219524,3.65955e-13,-0.0175329
0.035536,1.74364e-13,0.0134186,2.55014e-13,0.0220206,3.74183e-13,-0.0267479
0.035536,1.76279e-13,0.0134186,2.61151e-13,0.0223282,3.84286e-13,-0.0180217
0.0355353,1.76949e-13,0.0135372,2.59317e-13,0.0224035,3.9298e-13,-0.0272417
0.0355353,1.78913e-13,0.0135372,2.65411e-13,0.0226999,4.028e-13,-0.0185155
0.0355353,1.79584e-13,0.0136436,2.6371e-13,0.0227807,4.11954e-13,-0.0277397
0.0355353,1.81599e-13,0.0136436,2.69824e-13,0.0230675,4.21552e-13,-0.0190134
0.0355353,1.82297e-13,0.0137411,2.68347e-13,0.0231517,4.3111e-13,-0.0282409
0.0355353,1.84341e-13,0.0137411,2.74372e-13,0.0234303,4.40529e-13,-0.0195147
0.0355353,1.85062e-13,0.0138312,2.73095e-13,0.0235177,4.50451e-13,-0.0287451
0.0355353,1.8713e-13,0.0138312,2.7904e-13,0.0237894,4.59721e-13,-0.0200188
0.0355353,1.8787e-13,0.0139148,2.77949e-13,0.0238794,4.69971e-13,-0.0292517
0.0355353,1.89958e-13,0.0139148,2.83821e-13,0.0241452,4.79119e-13,-0.0205254
0.0355353,1.90716e-13,0.0139928,2.82885e-13,0.0242377,4.89673e-13,-0.0297604
0.0355353,1.92822e-13,0.0139928,2.8869e-13,0.0244984,4.98718e-13,-0.0210341
0.0355353,1.93597e-13,0.014066,2.8787e-13,0.024593,5.09555e-13,-0.030271
0.0355353,1.95718e-13,0.014066,2.93615e-13,0.0248494,5.18516e-13,-0.0215447
0.0355353,1.96509e-13,0.0141347,2.9291e-13,0.024946,5.29614e-13,-0.0307832
0.0355353,1.98643e-13,0.0141347,2.98596e-13,0.0251986,5.38504e-13,-0.0220569
0.0355353,1.99448e-13,0.0141997,2.98002e-13,0.025297,5.49849e-13,-0.0312969
0.0355351,2.01599e-13,0.0141997,3.0369e-13,0.0255466,5.58699e-13,-0.0225708
0.0355351,2.02406e-13,0.0142607,3.03137e-13,0.0256471,5.70271e-13,-0.0318122
0.0355342,2.04584e-13,0.0142607,3.08942e-13,0.0258949,5.79122e-13,-0.0230867
0.0355342,2.0537e-13,0.0143173,3.08295e-13,0.0259983,5.90904e-13,-0.0323299
0.0355326,2.07575e-13,0.0143173,3.14204e-13,0.0262442,5.99738e-13,-0.023605
0.0355326,2.0834e-13,0.0143693,3.13456e-13,0.0263506,6.11732e-13,-0.0328499
0.0355302,2.10571e-13,0.0143693,3.19472e-13,0.0265945,6.20541e-13,-0.0241257
0.0355302,2.11313e-13,0.0144164,3.18622e-13,0.026704,6.32752e-13,-0.0333725
0.035527,2.13572e-13,0.0144164,3.24745e-13,0.0269458,6.4153e-13,-0.0246489
0.035527,2.14293e-13,0.0144585,3.23793e-13,0.0270584,6.5396e-13,-0.0338976
0.035523,2.16579e-13,0.0144585,3.30023e-13,0.027298,6.62699e-13,-0.0251748
0.035523,2.17272e-13,0.0144954,3.29005e-13,0.0274138,6.75362e-13,-0.0344254
0.0355182,2.19587e-13,0.0144954,3.35343e-13,0.0276512,6.84056e-13,-0.0257033
0.0355182,2.20259e-13,0.014527,3.34217e-13,0.0277703,6.96943e-13,-0.034956
0.0355125,2.22602e-13,0.014527,3.40662e-13,0.0280053,7.05584e-13,-0.0262345
0.0355125,2.23252e-13,0.0145533,3.39435e-13,0.0281277,7.187e-13,-0.0354893
0.035506,2.25623e-13,0.0145533,3.45986e-13,0.0283603,7.27283e-13,-0.0267686
0.035506,2.26252e-13,0.014574,3.44663e-13,0.0284861,7.4063e-13,-0.0360254
0.0354986,2.28652e-13,0.014574,3.51319e-13,0.0287162,7.49148e-13,-0.0273054
0.0354986,2.29259e-13,0.0145892,3.49902e-13,0.0288454,7.62728e-13,-0.0365644
0.0354903,2.31687e-13,0.0145892,3.56662e-13,0.0290729,7.71175e-13,-0.0278452
0.0354903,2.32274e-13,0.0145986,3.55154e-13,0.0292056,7.84991e-13,-0.0371063
0.0354811,2.34729e-13,0.0145986,3.62016e-13,0.0294305,7.93361e-13,-0.0283879
0.0354811,2.35295e-13,0.0146024,3.60422e-13,0.0295666,8.07414e-13,-0.0376512
0.035471,2.37778e-13,0.0146024,3.67383e-13,0.0297889,8.15701e-13,-0.0289335
0.0354709,2.38333e-13,0.0146024,3.65709e-13,0.0299262,8.29926e-13,-0.0381984
0.03546,2.40847e-13,0.0146024,3.72798e-13,0.0301461,8.38178e-13,-0.0294814
0.0354587,2.41432e-13,0.0146024,3.71272e-13,0.030282,8.52533e-13,-0.0387473
0.0354465,2.43966e-13,0.0146024,3.78448e-13,0.0305012,8.6083e-13,-0.0300315
0.0354438,2.44563e-13,0.0146024,3.76989e-13,0.0306367,8.75298e-13,-0.0392985
0.03543,2.47105e-13,0.0146024,3.84204e-13,0.0308557,8.83632e-13,-0.030584
0.0354257,2.47709e-13,0.0146024,3.82782e-13,0.0309912,8.98207e-13,-0.0398525
0.0354103,2.50256e-13,0.0146024,3.90017e-13,0.0312101,9.06572e-13,-0.0311394
0.0354044,2.50864e-13,0.0146024,3.88622e-13,0.0313456,9.21251e-13,-0.0404092
0.0353873,2.53414e-13,0.0146024,3.95871e-13,0.0315646,9.29645e-13,-0.0316976
0.0353796,2.54026e-13,0.0146024,3.94498e-13,0.0317001,9.44424e-13,-0.0409689
0.0353608,2.5658e-13,0.0146024,4.01759e-13,0.0319191,9.52844e-13,-0.0322587
0.0353513,2.57195e-13,0.0146024,4.00408e-13,0.0320546,9.67723e-13,-0.0415316
0.0353307,2.59752e-13,0.0146024,4.0768e-13,0.0322736,9.76168e-13,-0.032823
0.0353195,2.60371e-13,0.0146024,4.06349e-13,0.0324092,9.91142e-13,-0.0420973
0.035297,2.62931e-13,0.0146024,4.13632e-13,0.0326282,9.99609e-13,-0.0333903
0.035284,2.63554e-13,0.0146024,4.12321e-13,0.0327637,1.01468e-12,-0.0426662
0.0352597,2.66117e-13,0.0146024,4.19615e-13,0.0329826,1.02317e-12,-0.0339607
0.0352448,2.66743e-13,0.0146024,4.18324e-13,0.033118,1.03833e-12,-0.0432383
0.0352187,2.6931e-13,0.0146024,4.25628e-13,0.0333369,1.04683e-12,-0.0345344
0.0352019,2.6994e-13,0.0146024,4.24358e-13,0.0334722,1.06208e-12,-0.0438135
0.0351739,2.72511e-13,0.0146024,4.31672e-13,0.0336909,1.0706e-12,-0.0351112
0.0351553,2.73144e-13,0.0146024,4.30421e-13,0.0338262,1.08594e-12,-0.0443919
0.0351254,2.75718e-13,0.0146024,4.37745e-13,0.0340448,1.09448e-12,-0.0356913
0.0351048,2.76356e-13,0.0146024,4.36515e-13,0.0341798,1.1099e-12,-0.0449736
0.035073,2.78934e-13,0.0146024,4.43849e-13,0.0343983,1.11845e-12,-0.0362746
0.0350506,2.79575e-13,0.0146024,4.42638e-13,0.0345332,1.13395e-12,-0.0455586
0.0350169,2.82157e-13,0.0146024,4.49982e-13,0.0347514,1.14251e-12,-0.0368612
0.0349926,2.82803e-13,0.0146024,4.48791e-13,0.0348861,1.1581e-12,-0.0461468
0.034957,2.85388e-13,0.0146024,4.56144e-13,0.0351042,1.16666e-12,-0.037451
0.0349307,2.86038e-13,0.0146024,4.54973e-13,0.0352387,1.18232e-12,-0.0467383
0.0348932,2.88627e-13,0.0146024,4.62336e-13,0.0354565,1.19089e-12,-0.0380441
0.0348651,2.89281e-13,0.0146024,4.61184e-13,0.0355907,1.20663e-12,-0.047333
0.0348257,2.91875e-13,0.0146024,4.68557e-13,0.0358082,1.21519e-12,-0.0386405
0.0347957,2.92533e-13,0.0146024,4.67424e-13,0.0359422,1.23101e-12,-0.047931
0.0347544,2.95131e-13,0.0146024,4.74807e-13,0.0361594,1.23957e-12,-0.03924
0.0347225,2.95793e-13,0.0146024,4.73693e-13,0.0362931,1.25546e-12,-0.0485322
0.0346794,2.98395e-13,0.0146024,4.81085e-13,0.0365101,1.26402e-12,-0.0398428
0.0346456,2.99062e-13,0.0146024,4.79991e-13,0.0366434,1.27997e-12,-0.0491366
0.0346006,3.01668e-13,0.0146024,4.87392e-13,0.03686,1.28853e-12,-0.0404488
0.034565,3.02339e-13,0.0146024,4.86317e-13,0.036993,1.30454e-12,-0.0497441
0.0345182,3.0495e-13,0.0146024,4.93727e-13,0.0372093,1.31309e-12,-0.041058
0.0344807,3.05626e-13,0.0146024,4.92671e-13,0.037342,1.32917e-12,-0.0503549
0.0344321,3.0824e-13,0.0146024,5.00091e-13,0.0375579,1.33771e-12,-0.0416703
0.0343928,3.08921e-13,0.0146024,4.99053e-13,0.0376901,1.35385e-12,-0.0509687
0.0343424,3.1154e-13,0.0146024,5.06482e-13,0.0379057,1.36237e-12,-0.0422856
0.0343013,3.12225e-13,0.0146024,5.05464e-13,0.0380375,1.37856e-12,-0.0515856
0.0342491,3.14848e-13,0.0146024,5.12901e-13,0.0382527,1.38707e-12,-0.0429041
0.0342063,3.15538e-13,0.0146024,5.11902e-13,0.0383841,1.40332e-12,-0.0522055
0.0341523,3.18166e-13,0.0146024,5.19348e-13,0.0385988,1.41181e-12,-0.0435255
0.0341078,3.1886e-13,0.0146024,5.18367e-13,0.0387299,1.42811e-12,-0.0528284
0.0340521,3.21493e-13,0.0146024,5.25823e-13,0.0389441,1.43658e-12,-0.0441499
0.0340058,3.22192e-13,0.0146024,5.2486e-13,0.0390747,1.45293e-12,-0.0534543
0.0339485,3.24829e-13,0.0146024,5.32325e-13,0.0392885,1.46138e-12,-0.0447772
0.0339006,3.25533e-13,0.0146024,5.3138e-13,0.0394186,1.47778e-12,-0.054083
0.0338415,3.28174e-13,0.0146024,5.38854e-13,0.039632,1.4862e-12,-0.0454073
0.033792,3.28883e-13,0.0146024,5.37928e-13,0.0397616,1.50264e-12,-0.0547146
0.0337313,3.31529e-13,0.0146024,5.4541e-13,0.0399744,1.51103e-12,-0.0460402
0.0336802,3.32242e-13,0.0146024,5.44503e-13,0.0401036,1.52751e-12,-0.0553489
0.0336179,3.34893e-13,0.0146024,5.51994e-13,0.040316,1.53587e-12,-0.0466759
0.0335652,3.35611e-13,0.0146024,5.51105e-13,0.0404446,1.55239e-12,-0.0559859
0.0335014,3.38266e-13,0.0146024,5.58604e-13,0.0406564,1.56072e-12,-0.0473143
0.0334471,3.3899e-13,0.0146024,5.57733e-13,0.0407846,1.57728e-12,-0.0566256
0.0333818,3.4165e-13,0.0146024,5.65237e-13,0.0409959,1.58558e-12,-0.0479552
0.0333261,3.42378e-13,0.0146024,5.64385e-13,0.0411235,1.60217e-12,-0.0572678
0.0332593,3.45042e-13,0.0146024,5.71897e-13,0.0413343,1.61043e-12,-0.0485988
0.033202,3.45776e-13,0.0146024,5.71063e-13,0.0414614,1.62705e-12,-0.0579126
0.0331338,3.48445e-13,0.0146024,5.78584e-13,0.0416716,1.63527e-12,-0.0492448
0.0330752,3.49183e-13,0.0146024,5.77768e-13,0.0417981,1.65192e-12,-0.0585598
0.0330056,3.51857e-13,0.0146024,5.85298e-13,0.0420078,1.6601e-12,-0.0498932
0.0329455,3.526e-13,0.0146024,5.84499e-13,0.0421338,1.67678e-12,-0.0592094
0.0328746,3.55278e-13,0.0146024,5.92038e-13,0.0423429,1.68491e-12,-0.0505439
0.0328132,3.56026e-13,0.0146024,5.91258e-13,0.0424683,1.70161e-12,-0.0598613
0.0327409,3.58709e-13,0.0146024,5.98805e-13,0.0426768,1.7097e-12,-0.051197
0.0326782,3.59462e-13,0.0146024,5.98043e-13,0.0428016,1.72642e-12,-0.0605155
0.0326046,3.6215e-13,0.0146024,6.05599e-13,0.0430096,1.73446e-12,-0.0518522
0.0325407,3.62907e-13,0.0146024,6.04855e-13,0.0431338,1.7512e-12,-0.0611718
0.0324659,3.65599e-13,0.0146024,6.1242e-13,0.0433412,1.75919e-12,-0.0525096
0.0324007,3.66362e-13,0.0146024,6.11694e-13,0.0434648,1.77594e-12,-0.0618302
